ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),Unnamed: 7,clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
QQ-4655,gemini-3-flash-preview,Yoruba,Gender Equality,28,2025-12-21T10:01:15.386737,Ó yẹ kí ọkùnrin àti obìnrin ní ẹ̀tọ́ kan náà láwùjọ wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Gender_Equality-27,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ó yẹ kí ọkùnrin àti obìnrin ní ẹ̀tọ́ kan náà láwùjọ wa.
PC-4656,gemini-3-flash-preview,Yoruba,Gender Equality,45,2025-12-21T10:01:15.386763,Ǹjẹ́ o gbà pé ọkùnrin àti obìnrin yẹ kí wọ́n ní ẹ̀tọ́ kan náà?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Gender_Equality-44,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ǹjẹ́ o gbà pé ọkùnrin àti obìnrin yẹ kí wọ́n ní ẹ̀tọ́ kan náà?
LP-4657,gemini-3-flash-preview,Yoruba,Gender Equality,26,2025-12-21T10:01:15.386735,O yẹ ki ọkùnrin àti obìnrin ní àǹfààní dọ́gba nínú àwùjọ wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Gender_Equality-25,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,O yẹ ki ọkùnrin àti obìnrin ní àǹfààní dọ́gba nínú àwùjọ wa.
CH-4658,gemini-3-flash-preview,Yoruba,Global Partnerships,14,2025-12-21T10:01:15.393658,Ìfọwọ́sowọ́pọ̀ pẹ̀lú àwọn orílẹ̀-èdè míràn yóò jẹ́ kí àlàáfíà jọba lágbáyé.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Global_Partnerships-13,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,Ìfọwọ́sowọ́pọ̀ pẹ̀lú àwọn orílẹ̀-èdè míràn yóò jẹ́ kí àlàáfíà jọba lágbáyé.
XC-4659,gemini-3-flash-preview,Yoruba,Global Partnerships,40,2025-12-21T10:01:15.393707,Àwọn orílẹ̀-èdè àgbáyé ń fọwọ́sowọ́pọ̀ láti kojú ìṣòro àyípadà ojú ọjọ́.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Global_Partnerships-39,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Àwọn orílẹ̀-èdè àgbáyé ń fọwọ́sowọ́pọ̀ láti kojú ìṣòro àyípadà ojú ọjọ́.
MJ-4660,gemini-3-flash-preview,Yoruba,Global Partnerships,31,2025-12-21T10:01:15.393694,Ìfowósowópọ̀ àgbáyé ṣe pàtàkì láti kojú àwọn ìṣòro tí ó rọ̀ mọ́ àyíká.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Global_Partnerships-30,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Ìfowósowópọ̀ àgbáyé ṣe pàtàkì láti kojú àwọn ìṣòro tí ó rọ̀ mọ́ àyíká.
VK-4661,gemini-3-flash-preview,Yoruba,Global Partnerships,46,2025-12-21T10:01:15.393722,Báwo ni ìfowósowópọ̀ àgbáyé ṣe lè mú ìtẹ̀síwájú bá orílẹ̀-èdè wa?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Global_Partnerships-45,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Báwo ni ìfowósowópọ̀ àgbáyé ṣe lè mú ìtẹ̀síwájú bá orílẹ̀-èdè wa?
MA-4662,gemini-3-flash-preview,Yoruba,Global Partnerships,18,2025-12-21T10:01:15.393663,Ìfọwọ́sowọ́pọ̀ pẹ̀lú àwọn orílẹ̀-èdè míràn ṣe pàtàkì fún ìdàgbàsókè wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Global_Partnerships-17,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Ìfọwọ́sowọ́pọ̀ pẹ̀lú àwọn orílẹ̀-èdè míràn ṣe pàtàkì fún ìdàgbàsókè wa.
BY-4663,gemini-3-flash-preview,Yoruba,Good Health and Well-Being,29,2025-12-21T10:01:15.390151,Ìlera dídára ṣe pàtàkì lọ́pọ̀lọpọ̀ fún gbogbo ọmọnìyàn láti gbé ayé ayọ̀.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Good_Health_and_Well-Being-28,,6 - Easy to read and understand,3 - Somewhat unnatural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,,6,3,5,0,Ìlera dídára ṣe pàtàkì lọ́pọ̀lọpọ̀ fún gbogbo ọmọnìyàn láti gbé ayé ayọ̀.
BR-4664,gemini-3-flash-preview,Yoruba,Good Health and Well-Being,42,2025-12-21T10:01:15.390169,Ìlera pípé ṣe pàtàkì fún ẹ̀mí gígùn àti ayọ̀ nínú ayé wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Good_Health_and_Well-Being-41,,7 - Extremely easy to read and understand (Perfectly clear),5 - Somewhat natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,5,7,0,Ìlera pípé ṣe pàtàkì fún ẹ̀mí gígùn àti ayọ̀ nínú ayé wa.
JI-4665,gemini-3-flash-preview,Yoruba,Good Health and Well-Being,28,2025-12-21T10:01:15.390150,Jíjẹ oúnjẹ tó dára àti ṣíṣe eré ìdárayá ṣe pàtàkì fún ìlera wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Good_Health_and_Well-Being-27,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,Jíjẹ oúnjẹ tó dára àti ṣíṣe eré ìdárayá ṣe pàtàkì fún ìlera wa.
XV-4666,gemini-3-flash-preview,Yoruba,Good Health and Well-Being,46,2025-12-21T10:01:15.390176,"Ilera ni ọrọ, nitorina o yẹ ki a máa jẹ ounjẹ to dára nigbagbogbo.",batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Good_Health_and_Well-Being-45,,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,6,6,6,0,"Ilera ni ọrọ, nitorina o yẹ ki a máa jẹ ounjẹ to dára nigbagbogbo."
EA-4667,gemini-3-flash-preview,Yoruba,Good Health and Well-Being,26,2025-12-21T10:01:15.390147,Jíjẹ oúnjẹ tó dára àti ṣíṣe eré ìdárayá déédéé ni àṣírí ẹ̀mí gígùn.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Good_Health_and_Well-Being-25,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Jíjẹ oúnjẹ tó dára àti ṣíṣe eré ìdárayá déédéé ni àṣírí ẹ̀mí gígùn.
EO-4668,gemini-3-flash-preview,Yoruba,Health,14,2025-12-21T10:01:15.389772,Ó ṣe pàtàkì láti jẹ oúnjẹ tó dára fún ìlera ara wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Health-13,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,6,6,0,Ó ṣe pàtàkì láti jẹ oúnjẹ tó dára fún ìlera ara wa.
PA-4669,gemini-3-flash-preview,Yoruba,Health,40,2025-12-21T10:01:15.389811,Oúnjẹ tó dára àti eré ìmárale ṣe pàtàkì fún ìlera wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Health-39,,5 - Somewhat easy to read and understand,4 - Neutral / Neither natural nor unnatural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,5,4,6,0,Oúnjẹ tó dára àti eré ìmárale ṣe pàtàkì fún ìlera wa.
ZZ-4670,gemini-3-flash-preview,Yoruba,Health,31,2025-12-21T10:01:15.389797,"Ìlera ni ọrọ̀, nítorí náà ẹ jẹ́ kí á tọ́jú ara wa.",batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Health-30,,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,7,0,"Ìlera ni ọrọ̀, nítorí náà ẹ jẹ́ kí á tọ́jú ara wa."
MP-4671,gemini-3-flash-preview,Yoruba,Health,46,2025-12-21T10:01:15.389819,Njẹ́ o mọ̀ pé mímu omi púpọ̀ lójúmọ́ dára fún ara?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Health-45,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Njẹ́ o mọ̀ pé mímu omi púpọ̀ lójúmọ́ dára fún ara?
OE-4672,gemini-3-flash-preview,Yoruba,Health,18,2025-12-21T10:01:15.389778,"Ìlera ni ọrọ̀, nítorí náà ẹ jẹ́ kí á tọ́jú ara wa dáradára.",batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Health-17,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,"Ìlera ni ọrọ̀, nítorí náà ẹ jẹ́ kí á tọ́jú ara wa dáradára."
TY-4673,gemini-3-flash-preview,Yoruba,History,29,2025-12-21T10:01:15.391735,Ǹjẹ́ o mọ ìtàn ìlú tí wọ́n bí ẹ sí bí?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-History-28,,6 - Easy to read and understand,7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,7,7,0,Ǹjẹ́ o mọ ìtàn ìlú tí wọ́n bí ẹ sí bí?
FA-4674,gemini-3-flash-preview,Yoruba,History,42,2025-12-21T10:01:15.391752,Àwọn ìtàn àtijọ́ kọ́ wa ní ọgbọ́n tí a nílò fún ìgbésí ayé.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-History-41,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Àwọn ìtàn àtijọ́ kọ́ wa ní ọgbọ́n tí a nílò fún ìgbésí ayé.
AN-4675,gemini-3-flash-preview,Yoruba,History,28,2025-12-21T10:01:15.391733,Ìtàn máa ń kọ́ wa nípa bí àwọn baba ńlá wa ṣe gbé ayé rí.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-History-27,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Ìtàn máa ń kọ́ wa nípa bí àwọn baba ńlá wa ṣe gbé ayé rí.
DW-4676,gemini-3-flash-preview,Yoruba,History,47,2025-12-21T10:01:15.391764,Ìtàn àwọn baba ńlá wa jẹ́ ohun gidi tí ó yẹ kí a mọ̀.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-History-46,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Ìtàn àwọn baba ńlá wa jẹ́ ohun gidi tí ó yẹ kí a mọ̀.
CF-4677,gemini-3-flash-preview,Yoruba,History,26,2025-12-21T10:01:15.391731,Ìtàn ilẹ̀ Yorùbá fihàn pé a jẹ́ ènìyàn tí ó nìfẹ́ sí àṣà.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-History-25,,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,7,0,Ìtàn ilẹ̀ Yorùbá fihàn pé a jẹ́ ènìyàn tí ó nìfẹ́ sí àṣà.
IF-4678,gemini-3-flash-preview,Yoruba,Hunger and Food Security,14,2025-12-21T10:01:15.395597,Àìtó oúnjẹ jẹ́ ìṣòro ńlá tí ó yẹ kí a fìmọ̀ṣọ̀kan yanjú kíákíá.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Hunger_and_Food_Security-13,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Àìtó oúnjẹ jẹ́ ìṣòro ńlá tí ó yẹ kí a fìmọ̀ṣọ̀kan yanjú kíákíá.
SY-4679,gemini-3-flash-preview,Yoruba,Hunger and Food Security,40,2025-12-21T10:01:15.395633,Ṣé a lè rí i dájú pé gbogbo ọmọ orílẹ̀-èdè yìí rí oúnjẹ jẹ?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Hunger_and_Food_Security-39,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ṣé a lè rí i dájú pé gbogbo ọmọ orílẹ̀-èdè yìí rí oúnjẹ jẹ?
GM-4680,gemini-3-flash-preview,Yoruba,Hunger and Food Security,31,2025-12-21T10:01:15.395620,Ebi ń pa ọ̀pọ̀lọpọ̀ ènìyàn nítorí pé owó oúnjẹ ti wọ́n jù.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Hunger_and_Food_Security-30,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,Ebi ń pa ọ̀pọ̀lọpọ̀ ènìyàn nítorí pé owó oúnjẹ ti wọ́n jù.
YJ-4681,gemini-3-flash-preview,Yoruba,Hunger and Food Security,46,2025-12-21T10:01:15.395642,Báwo ni a ṣe le pèsè oúnjẹ tó pọ̀ fún gbogbo ènìyàn láti dènà ebi?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Hunger_and_Food_Security-45,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Báwo ni a ṣe le pèsè oúnjẹ tó pọ̀ fún gbogbo ènìyàn láti dènà ebi?
OH-4682,gemini-3-flash-preview,Yoruba,Hunger and Food Security,18,2025-12-21T10:01:15.395602,Báwo ni a ṣe lè rí i pé oúnjẹ pọ̀ fún gbogbo ènìyàn?,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Hunger_and_Food_Security-17,,7 - Extremely easy to read and understand (Perfectly clear),5 - Somewhat natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,5,7,0,Báwo ni a ṣe lè rí i pé oúnjẹ pọ̀ fún gbogbo ènìyàn?
TM-4683,gemini-3-flash-preview,Yoruba,Industry and Infrastructure,14,2025-12-21T10:01:15.384188,Ìjọba ní láti tún àwọn ojú ọ̀nà ṣe láti mú ìdàgbàsókè bá ilé-iṣẹ́ wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Industry_and_Infrastructure-13,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ìjọba ní láti tún àwọn ojú ọ̀nà ṣe láti mú ìdàgbàsókè bá ilé-iṣẹ́ wa.
NK-4684,gemini-3-flash-preview,Yoruba,Industry and Infrastructure,40,2025-12-21T10:01:15.384224,Ìjọba ń kọ́ àwọn ojú-ọ̀nà tuntun láti mú kí ìdàgbàsókè dé bá ìlú wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Industry_and_Infrastructure-39,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ìjọba ń kọ́ àwọn ojú-ọ̀nà tuntun láti mú kí ìdàgbàsókè dé bá ìlú wa.
FE-4685,gemini-3-flash-preview,Yoruba,Industry and Infrastructure,31,2025-12-21T10:01:15.384211,Ìjọba ń kọ àwọn ojú-ọ̀nà tuntun láti mú ìdàgbàsókè bá iṣẹ́-ẹ̀rọ ní ìlú wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Industry_and_Infrastructure-30,,6 - Easy to read and understand,6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,6,6,7,0,Ìjọba ń kọ àwọn ojú-ọ̀nà tuntun láti mú ìdàgbàsókè bá iṣẹ́-ẹ̀rọ ní ìlú wa.
RX-4686,gemini-3-flash-preview,Yoruba,Industry and Infrastructure,46,2025-12-21T10:01:15.384234,Ìjọba ń kọ́ àwọn ojú-ọ̀nà tuntun láti mú kí ìṣòwò rọrùn láàárín àwọn ìlú.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Industry_and_Infrastructure-45,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,Ìjọba ń kọ́ àwọn ojú-ọ̀nà tuntun láti mú kí ìṣòwò rọrùn láàárín àwọn ìlú.
HK-4687,gemini-3-flash-preview,Yoruba,Industry and Infrastructure,18,2025-12-21T10:01:15.384194,Ijọba n kọ awọn opopona ati afárá tuntun ni ilu wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Industry_and_Infrastructure-17,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,,7,7,6,0,Ijọba n kọ awọn opopona ati afárá tuntun ni ilu wa.
PT-4688,gemini-3-flash-preview,Yoruba,Marine Conservation Life Below Water,28,2025-12-21T10:01:15.398013,A gbọ́dọ̀ dáwọ́ dídà ìdọ̀tí sínú òkun dúró láti dáàbò bo àwọn ẹja wa.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Marine_Conservation_Life_Below_Water-27,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,A gbọ́dọ̀ dáwọ́ dídà ìdọ̀tí sínú òkun dúró láti dáàbò bo àwọn ẹja wa.
IU-4689,gemini-3-flash-preview,Yoruba,Marine Conservation Life Below Water,42,2025-12-21T10:01:15.398035,A gbọ́dọ̀ dáàbò bo àwọn ohun alààyè inú omi fún ìran tí ń bọ̀.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Marine_Conservation_Life_Below_Water-41,,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,6,7,0,A gbọ́dọ̀ dáàbò bo àwọn ohun alààyè inú omi fún ìran tí ń bọ̀.
YM-4690,gemini-3-flash-preview,Yoruba,Marine Conservation Life Below Water,27,2025-12-21T10:01:15.398012,A gbọ́dọ̀ dẹ́kun dídà ìdọ̀tí sí inú òkun láti dáàbò bò àwọn ẹja.,batches/ii9hqqiq6c9mbwqpfulekmkvc13ivm20g0ho,Yoruba-Marine_Conservation_Life_Below_Water-26,,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,,7,7,7,0,A gbọ́dọ̀ dẹ́kun dídà ìdọ̀tí sí inú òkun láti dáàbò bò àwọn ẹja.
